,ACCOUNT,SITE_ADDR_1_2019,SITE_ADDR_3_2019
28789,1295170010004,1124 W DALLAS ST,77019
28790,1295170010005,1126 W DALLAS ST,77019
28791,1295170010006,1128 W DALLAS ST,77019
28792,1295380010001,4218 CHILDRESS ST A,77005
28793,1295380010002,4218 CHILDRESS ST B,77005
28794,1295390010001,4123 CHILDRESS ST B,77005
28795,1295390010002,4123 CHILDRESS ST A,77005
28796,1295540010001,307 W BELL ST,77019
28797,1295540010002,305 W BELL ST,77019
28798,1295550010001,4026 BELLEFONTAINE ST H,77025
28799,1295550010002,4026 BELLEFONTAINE ST G,77025
28800,1295550010003,4026 BELLEFONTAINE ST F,77025
28801,1295550010004,4026 BELLEFONTAINE ST E,77025
28802,1295550010005,4026 BELLEFONTAINE ST D,77025
28803,1295550010006,4026 BELLEFONTAINE ST C,77025
28804,1295550010007,4026 BELLEFONTAINE ST B,77025
28805,1295550010008,4026 BELLEFONTAINE ST A,77025
28806,1295580010001,2001 PORTSMOUTH ST B,77098
28807,1295580010002,2001 PORTSMOUTH ST A,77098
28808,1295590010001,1657 COLQUITT ST,77006
28809,1295590010002,1659 COLQUITT ST,77006
28810,1295800010001,802 BRANARD ST,77006
28811,1295800010002,3934 STANFORD ST,77006
28812,1295800010003,3930 STANFORD ST,77006
28813,1296230010001,1700 SUNSET BLVD A,77005
28814,1296230010002,1700 SUNSET BLVD C,77005
28815,1296230010003,1700 SUNSET BLVD E,77005
28816,1296230010004,1700 SUNSET BLVD G,77005
28817,1296230010005,1700 SUNSET BLVD B,77005
28818,1296230010006,1700 SUNSET BLVD D,77005
28819,1296230010007,1700 SUNSET BLVD F,77005
28820,1296230010008,1700 SUNSET BLVD H,77005
28821,1296450010001,1216 PEDEN ST A,77006
28822,1296450010002,1216 PEDEN ST B,77006
28823,1296450010003,1216 PEDEN ST C,77006
28824,1296460010001,515 PEDEN ST,77006
28825,1296460010002,517 PEDEN ST,77006
28826,1296460010003,519 PEDEN ST,77006
28827,1296460010004,521 PEDEN ST,77006
28828,1296460010005,523 PEDEN ST,77006
28829,1296510010001,3736 MAIN PLAZA DR,77025
28830,1296510010002,3734 MAIN PLAZA DR,77025
28831,1296510010003,3732 MAIN PLAZA DR,77025
28832,1296510010004,3730 MAIN PLAZA DR,77025
28833,1296510010005,3728 MAIN PLAZA DR,77025
28834,1296510010006,3726 MAIN PLAZA DR,77025
28835,1296510010007,3724 MAIN PLAZA DR,77025
28836,1296510010008,3722 MAIN PLAZA DR,77025
28837,1296510010009,3718 MAIN PLAZA DR,77025
28838,1296510010010,3716 MAIN PLAZA DR,77025
28839,1296510010014,3706 MAIN PLAZA DR,77025
28840,1296510010015,3704 MAIN PLAZA DR,77025
28841,1296510010016,3702 MAIN PLAZA DR,77025
28842,1296510010017,3678 MAIN PLAZA DR,77025
28843,1296510010018,3676 MAIN PLAZA DR,77025
28844,1296510010019,3674 MAIN PLAZA DR,77025
28845,1296510010020,3672 MAIN PLAZA DR,77025
28846,1296510010021,3670 MAIN PLAZA DR,77025
28847,1296510010022,3668 MAIN PLAZA DR,77025
28848,1296510020001,3662 MAIN PLAZA DR,77025
28849,1296510020002,3660 MAIN PLAZA DR,77025
28850,1296510020003,3658 MAIN PLAZA DR,77025
28851,1296510020004,3656 MAIN PLAZA DR,77025
28852,1296510020005,3654 MAIN PLAZA DR,77025
28853,1296510020006,3652 MAIN PLAZA DR,77025
28854,1296510020007,3650 MAIN PLAZA DR,77025
28855,1296510020008,3648 MAIN PLAZA DR,77025
28856,1296510020009,3646 MAIN PLAZA DR,77025
28857,1296510020010,3644 MAIN PLAZA DR,77025
28858,1296510020011,3642 MAIN PLAZA DR,77025
28859,1296510020012,3640 MAIN PLAZA DR,77025
28860,1296510030001,3636 MAIN PLAZA DR,77025
28861,1296510030002,3634 MAIN PLAZA DR,77025
28862,1296510030003,3632 MAIN PLAZA DR,77025
28863,1296510030004,3630 MAIN PLAZA DR,77025
28864,1296510030005,3628 MAIN PLAZA DR,77025
28865,1296510030006,3626 MAIN PLAZA DR,77025
28866,1296510030007,3624 MAIN PLAZA DR,77025
28867,1296510030008,3622 MAIN PLAZA DR,77025
28868,1296510030009,3620 MAIN PLAZA DR,77025
28869,1296510030010,3618 MAIN PLAZA DR,77025
28870,1296510030011,3616 MAIN PLAZA DR,77025
28871,1296510030012,3614 MAIN PLAZA DR,77025
28872,1296510040001,3612 MAIN PLAZA DR,77025
28873,1296510040002,3610 MAIN PLAZA DR,77025
28874,1296510040003,3608 MAIN PLAZA DR,77025
28875,1296510040004,3606 MAIN PLAZA DR,77025
28876,1296510040005,3604 MAIN PLAZA DR,77025
28877,1296510040006,3602 MAIN PLAZA DR,77025
28878,1296510040007,3601 MAIN PLAZA DR,77025
28879,1296510040008,3603 MAIN PLAZA DR,77025
28880,1296510040009,3605 MAIN PLAZA DR,77025
28881,1296510040010,3607 MAIN PLAZA DR,77025
28882,1296510040011,3609 MAIN PLAZA DR,77025
28883,1296510040012,3611 MAIN PLAZA DR,77025
28884,1296510040013,3613 MAIN PLAZA DR,77025
28885,1296510040014,3615 MAIN PLAZA DR,77025
28886,1296510040015,3617 MAIN PLAZA DR,77025
28887,1296510040016,3619 MAIN PLAZA DR,77025
28888,1296510040017,3621 MAIN PLAZA DR,77025
28889,1296510040018,3623 MAIN PLAZA DR,77025
28890,1296510040019,3625 MAIN PLAZA DR,77025
28891,1296510040020,3627 MAIN PLAZA DR,77025
28892,1296510040021,3629 MAIN PLAZA DR,77025
28893,1296510040022,3633 MAIN PLAZA DR,77025
28894,1296510040023,3635 MAIN PLAZA DR,77025
28895,1296510040024,3637 MAIN PLAZA DR,77025
28896,1296510040025,3639 MAIN PLAZA DR,77025
28897,1296510040026,3641 MAIN PLAZA DR,77025
28898,1296510040027,3643 MAIN PLAZA DR,77025
28899,1296510040028,3645 MAIN PLAZA DR,77025
28900,1296510040029,3647 MAIN PLAZA DR,77025
28901,1296510040030,3649 MAIN PLAZA DR,77025
28902,1296510040031,3651 MAIN PLAZA DR,77025
28903,1296510040032,3653 MAIN PLAZA DR,77025
28904,1296510040033,3657 MAIN PLAZA DR,77025
28905,1296510040034,3659 MAIN PLAZA DR,77025
28906,1296510040035,3661 MAIN PLAZA DR,77025
28907,1296510040036,3663 MAIN PLAZA DR,77025
28908,1296510040037,3665 MAIN PLAZA DR,77025
28909,1296510040038,3667 MAIN PLAZA DR,77025
28910,1296510040039,3701 MAIN PLAZA DR,77025
28911,1296510040040,3703 MAIN PLAZA DR,77025
28912,1296510040041,3705 MAIN PLAZA DR,77025
28913,1296510040042,3707 MAIN PLAZA DR,77025
28914,1296510040043,3709 MAIN PLAZA DR,77025
28915,1296510040044,3713 MAIN PLAZA DR,77025
28916,1296510040045,3715 MAIN PLAZA DR,77025
28917,1296510040046,3717 MAIN PLAZA DR,77025
28918,1296510040047,3721 MAIN PLAZA DR,77025
28919,1296510040048,3723 MAIN PLAZA DR,77025
28920,1296510040049,3725 MAIN PLAZA DR,77025
28921,1296510040050,3727 MAIN PLAZA DR,77025
28922,1296510040051,3729 MAIN PLAZA DR,77025
28923,1296510040052,3731 MAIN PLAZA DR,77025
28924,1296510040053,3733 MAIN PLAZA DR,77025
28925,1296510040054,3735 MAIN PLAZA DR,77025
28926,1296510050001,3738 MAIN POPLAR DR,77025
28927,1296510050002,3736 MAIN POPLAR DR,77025
28928,1296510050003,3734 MAIN POPLAR DR,77025
28929,1296510050004,3732 MAIN POPLAR DR,77025
28930,1296510050005,3730 MAIN POPLAR DR,77025
28931,1296510050006,3728 MAIN POPLAR DR,77025
28932,1296510050007,3726 MAIN POPLAR DR,77025
28933,1296510050008,3724 MAIN POPLAR DR,77025
28934,1296510050009,3722 MAIN POPLAR DR,77025
28935,1296510050010,3720 MAIN POPLAR DR,77025
28936,1296510050011,3718 MAIN POPLAR DR,77025
28937,1296510050012,3716 MAIN POPLAR DR,77025
28938,1296510050013,3714 MAIN POPLAR DR,77025
28939,1296510050014,3710 MAIN POPLAR DR,77025
28940,1296510050015,3708 MAIN POPLAR DR,77025
28941,1296510050016,3706 MAIN POPLAR DR,77025
28942,1296510050017,3704 MAIN POPLAR DR,77025
28943,1296510050018,3703 MAIN POPLAR DR,77025
28944,1296510050019,3705 MAIN POPLAR DR,77025
28945,1296510050020,3707 MAIN POPLAR DR,77025
28946,1296510050021,3709 MAIN POPLAR DR,77025
28947,1296510050022,3711 MAIN POPLAR DR,77025
28948,1296510050023,3713 MAIN POPLAR DR,77025
28949,1296510050024,3715 MAIN POPLAR DR,77025
28950,1296510050025,3717 MAIN POPLAR DR,77025
28951,1296510050026,3719 MAIN POPLAR DR,77025
28952,1296510050027,3721 MAIN POPLAR DR,77025
28953,1296510050028,3723 MAIN POPLAR DR,77025
28954,1296510050029,3725 MAIN POPLAR DR,77025
28955,1296510050030,3727 MAIN POPLAR DR,77025
28956,1296510050031,3729 MAIN POPLAR DR,77025
28957,1296510050032,3731 MAIN POPLAR DR,77025
28958,1296510050033,3733 MAIN POPLAR DR,77025
28959,1296510050034,3735 MAIN POPLAR DR,77025
28960,1296510050035,3737 MAIN POPLAR DR,77025
28961,1296510050036,3739 MAIN POPLAR DR,77025
28962,1296510050037,3741 MAIN POPLAR DR,77025
28999,1296510170001,3718 MAIN ASPEN DR,77025
29000,1296510170002,3716 MAIN ASPEN DR,77025
29001,1296510170003,3714 MAIN ASPEN DR,77025
29002,1296510170004,3712 MAIN ASPEN DR,77025
29003,1296510170005,3710 MAIN ASPEN DR,77025
29004,1296510170006,3708 MAIN ASPEN DR,77025
29005,1296510170007,3706 MAIN ASPEN DR,77025
29006,1296510170008,3704 MAIN ASPEN DR,77025
29007,1296510170009,3705 MAIN ASPEN DR,77025
29008,1296510170010,3707 MAIN ASPEN DR,77025
29009,1296510170011,3709 MAIN ASPEN DR,77025
29010,1296510180001,3719 MAIN ASPEN DR,77025
29011,1296510180002,3717 MAIN ASPEN DR,77025
29012,1296510180003,3715 MAIN ASPEN DR,77025
29013,1296510180004,3713 MAIN ASPEN DR,77025
29014,1296510190001,11306 MAIN HOLLY DR,77025
29015,1296510200001,11307 MAIN HOLLY DR,77025
29016,1296570010001,302 W PIERCE ST,77019
29017,1296600010001,2006 CROCKER ST,77006
29018,1296600010002,2008 CROCKER ST,77006
29019,1296890010001,2310 WOODHEAD ST B,77019
29020,1296890010002,2310 WOODHEAD ST A,77019
29021,1296970010001,2425 WROXTON RD,77005
29022,1297580010001,809 BRANARD,77006
29023,1297580010002,807 BRANARD ST,77006
29024,1297580010003,805 BRANARD ST,77006
29025,1297580010004,803 BRANARD ST,77006
29026,1297600010001,1532 VERMONT AVE,77006
29027,1297880010001,3812 GLEN ARBOR DR,77025
29028,1297880010002,3810 GLEN ARBOR DR,77025
29029,1297880010003,3802 GLEN ARBOR DR,77025
29030,1297880010004,3804 GLEN ARBOR DR,77025
29031,1297880010005,3806 GLEN ARBOR DR,77025
29032,1297880010006,3808 GLEN ARBOR DR,77025
29033,1298490010001,1415 BAILEY ST,77019
29034,1298490010002,1413 BAILEY ST,77019
29035,1298490010003,1411 BAILEY ST,77019
29036,1298500010001,1324 W DALLAS AVE,77019
29037,1298500010002,1322 W DALLAS AVE,77019
29038,1298500010003,1320 W DALLAS AVE,77019
29039,1298500010004,1318 W DALLAS AVE,77019
29040,1298500010005,1316 W DALLAS AVE,77019
29041,1298500010006,1314 W DALLAS AVE,77019
29042,1298500010007,1312 W DALLAS AVE,77019
29043,1298500010008,1310 W DALLAS AVE,77019
29044,1298500010009,1308 W DALLAS AVE,77019
29045,1298500010010,1306 W DALLAS AVE,77019
29046,1298500010011,1304 W DALLAS AVE,77019
29047,1298500010012,1302 W DALLAS AVE,77019
29048,1298600010001,2317 MORSE ST,77019
29049,1298600010002,1928 FAIRVIEW ST,77019
29050,1298870010001,1510 MCDUFFIE ST,77019
29051,1298870010002,1508 MCDUFFIE ST,77019
29052,1299450010001,113 TUAM ST,77006
29053,1299450010002,111 TUAM ST,77006
29054,1299450010003,107 TUAM ST,77006
29055,1299490010001,1514 RIDGEWOOD ST A,77006
29056,1299490010002,1514 RIDGEWOOD ST B,77006
29057,1299490010003,1516 RIDGEWOOD ST,77006
29058,1300020010001,2422 MIMOSA ST,77019
29059,1300020010002,2107 ARGONNE ST,77019
29060,1300020010003,2105 ARGONNE ST,77019
29061,1300110010001,2302 BRANARD ST,77098
29062,1300110010002,2304 BRANARD ST,77098
29063,1300190010001,3410 MOUNT VERNON ST,77006
29064,1300190010002,3414 MOUNT VERNON ST,77006
29065,1300190010003,3418 MOUNT VERNON ST,77006
29066,1300280010001,407 W BELL AVE,77019
29067,1300280010002,405 W BELL AVE,77019
29068,1300420010001,1408 VERMONT ST UNIT D,77006
29069,1300420010002,1408 VERMONT ST UNIT C,77006
29070,1300420010003,1408 VERMONT ST UNIT B,77006
29071,1300420010004,1408 VERMONT ST UNIT A,77006
29072,1300770010001,107 WILLARD ST,77006
29073,1300770010002,105 WILLARD ST,77006
29074,1300770010003,103 WILLARD ST,77006
29075,1300770010004,2002 GENESEE ST C,77006
29076,1300770010005,2002 GENESEE ST B,77006
29077,1300770010006,2002 GENESEE ST A,77006
29078,1300910010001,11 HYDE PARK BLVD A,77006
29079,1300910010002,11 HYDE PARK BLVD B,77006
29080,1300910010003,11 HYDE PARK BLVD C,77006
29081,1301140010003,3216 BAMMEL LN,77098
29082,1301140010004,3212 BAMMEL LN,77098
29083,1301140010005,3208 BAMMEL LN,77098
29084,1301140010006,3204 BAMMEL LN,77098
29085,1301140010007,3248 BAMMEL LN,77098
29086,1301140010008,3244 BAMMEL LN,77098
29087,1301140020001,3224 BAMMEL LN,77098
29088,1301140020002,3220 BAMMEL LN,77098
29089,1301140020003,3240 BAMMEL LN,77098
29090,1301140020004,3236 BAMMEL LN,77098
29091,1301140020005,3232 BAMMEL LN,77098
29092,1301140020006,3228 BAMMEL LN,77098
29093,1301400010001,1616 NEVADA ST,77006
29094,1301400010002,1614 NEVADA ST,77006
29095,1301960010001,38 LANA LN,77027
29096,1301960010002,36 LANA LN,77027
29097,1302080010001,1607 HADDON ST C,77006
29098,1302080010002,1607 HADDON ST B,77006
29099,1302080010003,1607 HADDON ST A,77006
29100,1302090010001,3507 AUDUBON PL A,77006
29101,1302090010002,3507 AUDUBON PL B,77006
29102,1302090010003,3507 AUDUBON PL C,77006
29103,1302090010004,3507 AUDUBON PL D,77006
29104,1302150010001,2506 MORSE ST B,77019
29105,1302150010002,2506 MORSE ST A,77019
29106,1302160010001,4318 CHILDRESS ST,77005
29107,1302160010002,4320 CHILDRESS ST,77005
29108,1302170010001,4228 CHILDRESS ST A,77005
29109,1302170010002,4228 CHILDRESS ST B,77005
29110,1302180010001,2305 WOODHEAD ST,77019
29111,1302180010002,2307 WOODHEAD ST,77019
29112,1302470010001,2018 CONVERSE ST,77006
29113,1302470010002,2020 CONVERSE ST,77006
29114,1302470010003,2022 CONVERSE ST,77006
29115,1302710010001,4412 MOUNT VERNON ST,77006
29116,1302710010002,4410 MOUNT VERNON ST,77006
29117,1302710010003,4408 MOUNT VERNON ST,77006
29118,1303240010001,1522 STANFORD ST,77019
29119,1303240010002,1518 STANFORD ST,77019
29120,1303870010001,2019 WOODHEAD BLVD,77019
29121,1303870010002,2021 WOODHEAD BLVD,77019
29122,1303890010001,4020 CHILDRESS ST A,77005
29123,1303890010002,4020 CHILDRESS ST B,77005
29124,1303890010003,4020 CHILDRESS ST C,77005
29125,1304110010001,402 PACIFIC AVE,77006
29126,1304110010002,404 PACIFIC AVE,77006
29127,1304110010003,406 PACIFIC AVE,77006
29128,1304300010001,2505 SHAKESPEARE RD,77030
29129,1304300010002,2505 SHAKESPEARE RD A,77030
29130,1304620010001,2118 PARK ST,77019
29131,1304620010002,2122 PARK ST,77019
29132,1304630010001,1724 PARK ST,77019
29133,1304630010002,1728 PARK ST,77019
29134,1304640010001,2142 KIPLING ST,77098
29135,1304640010002,2140 KIPLING ST,77098
29136,1304640010003,2138 KIPLING ST A,77098
29137,1304640010004,2138 KIPLING ST,77098
29138,1304640010005,2136 KIPLING ST,77098
29139,1304640010006,2134 KIPLING ST,77098
29140,1304670010001,3821 N BRAESWOOD BLVD G,77025
29141,1304670010006,3821 N BRAESWOOD BLVD,77025
29142,1304800010001,719 BOMAR ST,77006
29143,1304800010002,1903 CROCKER ST,77006
29144,1304800010003,1905 CROCKER ST,77006
29145,1305170010001,1607 NEVADA ST,77006
29146,1305170010002,1609 NEVADA ST A,77006
29147,1305170010003,1609 NEVADA ST B,77006
29148,1305340010001,1316 CLEVELAND ST A & B,77019
29149,1305340010002,1316 CLEVELAND ST C & D,77019
29150,1305490010001,1241 PEDEN ST,77006
29151,1305490010002,1239 PEDEN ST,77006
29152,1305710010001,2042 W MAIN ST,77098
29153,1305710010002,2040 W MAIN ST,77098
29154,1305800010001,38 SUNSET BLVD,77005
29155,1305800010002,36 SUNSET BLVD,77005
29156,1305800010003,34 SUNSET BLVD,77005
29157,1305800010004,32 SUNSET BLVD,77005
29158,1305800010007,5348 INSTITUTE LN,77005
29159,1305800010008,5344 INSTITUTE LN,77005
29160,1305800010009,5340 INSTITUTE LN,77005
29161,1305840010001,423 PEDEN AVE,77006
29162,1305840010002,419 PEDEN ST,77006
29163,1305920010001,314 W POLK ST,77019
29164,1305920010002,312 W POLK ST,77019
29165,1306800010001,1300 PEDEN AVE,77006
29166,1306800010002,1302 PEDEN AVE,77006
29167,1306800010005,1612 HAZEL ST,77006
29168,1306800010006,1614 HAZEL ST,77006
29169,1306800010007,1616 HAZEL ST,77006
29170,1306810010001,2503 HAZARD ST,77019
29171,1306810010002,2505 HAZARD ST,77019
29172,1306900010001,311 W POLK ST,77019
29173,1306900010002,309 W POLK ST,77019
29174,1307600010003,510 PACIFIC ST,77006
29175,1307920010001,1651 CASTLE CT,77006
29176,1307920010002,1649 CASTLE CT,77006
29177,1307930010001,1127 W BELL ST,77019
29178,1307930010002,1129 W BELL ST,77019
29179,1308170010001,4218 DRAKE ST A,77005
29180,1308170010002,4218 DRAKE ST B,77005
29181,1308180010001,1112 AUTREY ST A,77006
29182,1308180010002,1112 AUTREY ST B,77006
29183,1308180010003,1112 AUTREY ST C,77006
29184,1308180010004,1112 AUTREY ST D,77006
29185,1308840010003,1531 HAZEL ST,77019
29186,1309260010001,30 LANA LN A,77027
29187,1309260010002,30 LANA LN B,77027
29188,1309260010003,32 LANA LN B,77027
29189,1309260010004,32 LANA LN A,77027
29190,1309280010001,9948 WOODWIND LN N,77025
29191,1309280010002,9944 WOODWIND LN N,77025
29192,1309280010003,9940 WOODWIND LN N,77025
29193,1309280010004,4146 WOODWIND LN,77025
29194,1309280010005,4142 WOODWIND LN,77025
29195,1309280010006,4138 WOODWIND LN,77025
29196,1309280010007,4134 WOODWIND LN,77025
29197,1309280010008,4130 WOODWIND LN,77025
29198,1309280010009,4126 WOODWIND LN,77025
29199,1309280010010,4122 WOODWIND LN,77025
29200,1309280010011,4118 WOODWIND LN,77025
29201,1309280010012,4114 WOODWIND LN,77025
29202,1309280010013,4110 WOODWIND LN,77025
29203,1309280010014,4106 WOODWIND LN,77025
29204,1309280010015,4102 WOODWIND LN,77025
29205,1309280010016,9930 WOODWIND DR,77025
29206,1309280020001,9949 WOODWIND LN N,77025
29207,1309280020002,9945 WOODWIND LN N,77025
29208,1309280020003,9941 WOODWIND LN N,77025
29209,1309280020004,9940 WOODWIND LN S,77025
29210,1309280020005,9944 WOODWIND LN S,77025
29211,1309280020006,9948 WOODWIND LN S,77025
29212,1309280020007,9956 WOODWIND DR,77025
29213,1309280020008,9952 WOODWIND DR,77025
29214,1309280020009,9948 WOODWIND DR,77025
29215,1309280020010,9944 WOODWIND DR,77025
29216,1309280020011,9940 WOODWIND DR,77025
29217,1309750010001,1200 BOMAR ST,77006
29218,1309780010001,1238 W PIERCE ST,77019
29219,1309780010002,1236 W PIERCE ST,77019
29220,1309810010001,2119 CONVERSE ST A,77006
29221,1309810010002,2119 CONVERSE ST B,77006
29222,1309810010003,2119 CONVERSE ST C,77006
29223,1310200010001,1609 VERMONT ST,77006
29224,1310200010002,1611 VERMONT ST,77006
29225,1310240010001,4251 PURDUE ST,77005
29226,1310240010002,4249 PURDUE ST,77005
29227,1310470010001,516 W POLK ST,77019
29228,1310470010002,514 W POLK ST,77019
29229,1310800010001,2019 BRANARD ST,77098
29230,1310800010002,2021 BRANARD ST,77098
29231,1310800010003,2017 BRANARD ST,77098
29232,1310810010001,2315 MIMOSA DR,77019
29233,1310810010002,2313 MIMOSA DR A,77019
29234,1310810010003,2313 MIMOSA DR,77019
29235,1310830010001,2118 BRIARGLEN DR,77027
29236,1310830010002,2114 BRIARGLEN DR,77027
29237,1310830010003,2110 BRIARGLEN DR,77027
29238,1310830010004,2106 BRIARGLEN DR,77027
29239,1310830010005,2134 BRIARGLEN DR,77027
29240,1310830010006,2130 BRIARGLEN DR,77027
29241,1310830010007,2126 BRIARGLEN DR,77027
29242,1310830010008,2122 BRIARGLEN DR,77027
29243,1310830010009,2150 BRIARGLEN DR,77027
29244,1310830010010,2146 BRIARGLEN DR,77027
29245,1310830010011,2142 BRIARGLEN DR,77027
29246,1310830010012,2138 BRIARGLEN DR,77027
29247,1310830010013,2166 BRIARGLEN DR,77027
29248,1310830010014,2162 BRIARGLEN DR,77027
29249,1310830010015,2158 BRIARGLEN DR,77027
29250,1310830010016,2154 BRIARGLEN DR,77027
29251,1310830010017,2182 BRIARGLEN DR,77027
29252,1310830010018,2178 BRIARGLEN DR,77027
29253,1310830010019,2174 BRIARGLEN DR,77027
29254,1310830010020,2170 BRIARGLEN DR,77027
29255,1310830010021,2198 BRIARGLEN DR,77027
29256,1310830010022,2194 BRIARGLEN DR,77027
29257,1310830010023,2190 BRIARGLEN DR,77027
29258,1310830010024,2186 BRIARGLEN DR,77027
29259,1310880010001,1215 W BELL ST,77019
29260,1310880010002,1213 W BELL ST,77019
29261,1311230010001,2006 PARK ST,77019
29262,1311230010002,2008 PARK ST,77019
29263,1311250010001,1014 MARCONI ST,77019
29264,1311250010002,1016 MARCONI ST,77019
29265,1311250010003,1018 MARCONI ST,77019
29266,1311320010001,616 W PIERCE ST,77019
29267,1311320010002,1415 STANFORD ST,77019
29268,1311320010003,1413 STANFORD ST,77019
29269,1312380010001,2025 W MAIN ST,77098
29270,1312380010002,2023 W MAIN ST,77098
29271,1313010010001,2420 HAZARD ST,77019
29272,1313010010002,2424 HAZARD ST,77019
29273,1313190010001,1415 EBERHARD ST,77019
